"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-R","150","36837","ACCELERATED KINYARWANDA I","Munyaneza,Simon Pierre","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-R","202","30690","INTERMEDIATE KINYARWANDA II","Munyaneza,Simon Pierre","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","102","9762","ELEMENTARY SWAHILI 2","","10","10",""," 3.730"," 3.355","0","70.0","30.0","0.0","0.0","0","0","6","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","102","9769","ELEMENTARY SWAHILI 2","Mbise,Barakaeli Kundaeli","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","202","9768","INTERMEDIATE SWAHILI 2","Nyamahanga,Richard Mathias","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","202","9772","INTERMEDIATE SWAHILI 2","Nyamahanga,Richard Mathias","19","19",""," 3.295"," 3.174","0","63.2","15.8","21.1","0.0","0","0","4","8","0","1","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","302","2664","ADVANCED SWAHILI 2","Omar,Alwiya Saleh","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","502","5447","ELEMENTARY SWAHILI II","","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","502","5448","ELEMENTARY SWAHILI II","Mbise,Barakaeli Kundaeli","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-S","702","5451","ADVANCED SWAHILI II","Omar,Alwiya Saleh","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","3W1","Three Week","AFRI","AFRI-X","390","38457","READINGS&RSRCH:AFRICAN STUDIES","Sugita,Hilo","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","3W1","Three Week","AFRI","AFRI-X","391","37677","INDIVL STDY OF AN AFRICAN LANG","Alramadan,Iman","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-X","491","2650","ADV INDIV STUDY: AFRICAN LANG","Omar,Alwiya Saleh","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Y","102","6616","ELEMENTARY YORUBA II","Ajibade,Matthew Ayobami","10","10",""," 3.900"," 3.236","0","90.0","10.0","0.0","0.0","0","3","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Y","202","7332","INTERMEDIATE YORUBA II","Alabi,Victor Temitope","12","12",""," 3.033"," 3.114","0","75.0","0.0","0.0","8.3","2","6","2","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Y","302","7916","ADVANCED YORUBA II","Alabi,Victor Temitope","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Y","502","6621","ELEMENTARY YORUBA II","Ajibade,Matthew Ayobami","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Z","102","3885","ELEMENTARY ZULU II","Dlamini,Betty Sibongile","8","9",""," 3.613"," 3.226","0","50.0","50.0","0.0","0.0","1","3","1","0","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Z","202","3886","INTERMEDIATE ZULU II","Lesetla II,Mpolokeng Victoria","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Z","302","3888","ADVANCED ZULU II","Dlamini,Betty Sibongile","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AFRI","AFRI-Z","502","31382","ELEMENTARY ZULU II","Dlamini,Betty Sibongile","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","100","4261","WHAT IS AMERICA?","Anderson,Paul Allen","134","165",""," 3.057"," 3.198","0.7","37.3","38.8","20.1","3.7","31","10","27","13","12","26","14","1","22","4","1","3","1","0","13","18","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","100","5932","WHAT IS AMERICA?","Henne-Ochoa,Richard","38","45",""," 3.821"," 3.392","0","89.5","7.9","2.6","0.0","7","16","11","7","1","1","1","1","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","200","11478","COMPARATIVE AMER IDENTITIES","Cunanan,Giselle Dejamco","40","46",""," 3.573"," 3.404","0","85.0","2.5","7.5","0.0","8","10","15","9","1","0","0","1","2","0","0","0","0","2","3","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","201","10663","U.S. MOVEMENTS & INSTITUTIONS","Mowatt,Rasul A","60","83",""," 2.925"," 2.910","1.4","53.3","20.0","6.7","3.3","33","22","7","3","8","3","1","2","0","2","1","1","0","10","13","10","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","202","30431","U.S. ARTS AND MEDIA","Lepselter,Susan Claudia","37","50",""," 3.357"," 3.351","2.5","62.2","29.7","0.0","2.7","15","5","10","8","4","5","2","0","0","0","0","1","0","2","3","10","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","8W2","Eight Week - Second","AMST","AMST-A","299","37368","SPECIAL TOPICS IN S&H FOR AMST","Nichols,David","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","300","29498","IMAGE OF AMERICA IN THE WORLD","Frazier,Lessie Jo","22","34",""," 1.995"," 2.923","0","9.1","27.3","27.3","22.7","15","0","2","0","2","3","1","2","4","0","1","3","1","3","3","9","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","350","12628","TOPICS: INTERDISCIPLINARY AMST","Henne-Ochoa,Richard","26","28",""," 3.592"," 3.170","3.8","65.4","30.8","3.8","0.0","2","9","5","3","2","4","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","350","12710","TOPICS: INTERDISCIPLINARY AMST","Lepselter,Susan Claudia","34","38",""," 3.726"," 3.121","5.7","91.2","5.9","0.0","0.0","5","10","9","12","1","1","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-A","450","29495","ADVANCED RESEARCH SEMINAR","Inouye,Karen M","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-G","520","36610","TOPICS INTERDISCIPLINARY AMST","Carter,J Kameron","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-G","604","29496","PERSPECTIVES IN AMERICAN STDS","Anderson,Paul Allen","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-G","605","29497","INTR NATIVE AMER&INDIG STDS","Black,Liza","6","6",""," 3.833"," 3.901","0","83.3","16.7","0.0","0.0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-G","751","35737","SEMINAR IN AMERICAN STUDIES","Caddoo,Cara C","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","AMST","AMST-G","901","1427","ADVANCED RESEARCH","Lee,Sonia Song-Ha","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","1428","BASIC HUMAN ANATOMY","Dougherty,George S.","40","46",""," 2.893"," 3.455","0","37.5","35.0","15.0","5.0","9","2","8","5","6","5","3","1","3","2","2","0","0","3","4","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4507","BASIC HUMAN ANATOMY","Dougherty,George S.","40","45",""," 2.838"," 3.406","0","37.5","22.5","30.0","2.5","8","4","6","5","5","3","1","7","4","1","0","1","0","3","4","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4508","BASIC HUMAN ANATOMY","Dougherty,George S.","31","46",""," 2.742"," 3.309","0","35.5","25.8","25.8","3.2","18","4","6","1","2","4","2","2","4","2","1","0","0","3","13","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4509","BASIC HUMAN ANATOMY","Dougherty,George S.","31","45",""," 2.474"," 3.276","0","29.0","29.0","19.4","16.1","16","1","6","2","2","0","7","0","5","1","0","2","3","2","13","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4510","BASIC HUMAN ANATOMY","Dougherty,George S.","33","44",""," 2.676"," 3.256","0","36.4","24.2","18.2","12.1","14","2","6","4","1","7","0","2","3","1","3","1","0","3","11","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4511","BASIC HUMAN ANATOMY","Dougherty,George S.","34","45",""," 2.697"," 3.403","0","26.5","35.3","20.6","17.6","11","3","4","2","3","4","5","2","4","1","4","0","2","0","10","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4512","BASIC HUMAN ANATOMY","Dougherty,George S.","37","45",""," 3.327"," 3.561","0","59.5","24.3","10.8","2.7","9","10","11","1","2","2","5","2","0","2","1","0","0","1","7","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4513","BASIC HUMAN ANATOMY","Dougherty,George S.","35","45",""," 2.746"," 3.386","0","37.1","31.4","20.0","2.9","13","1","3","9","1","5","5","2","4","1","0","0","1","3","9","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4514","BASIC HUMAN ANATOMY","Dougherty,George S.","40","44",""," 3.100"," 3.495","0","37.5","45.0","10.0","5.0","5","3","8","4","8","7","3","0","2","2","1","1","0","1","4","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4515","BASIC HUMAN ANATOMY","Dougherty,George S.","38","45",""," 2.953"," 3.379","0","47.4","23.7","15.8","7.9","9","6","8","4","2","4","3","1","3","2","0","3","0","2","6","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4516","BASIC HUMAN ANATOMY","Dougherty,George S.","29","47",""," 2.700"," 3.218","0","27.6","41.4","17.2","0.0","22","3","4","1","5","3","4","2","2","1","0","0","0","4","11","7","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","215","4517","BASIC HUMAN ANATOMY","Dougherty,George S.","13","23",""," 2.308"," 3.019","0","23.1","15.4","30.8","30.8","10","1","1","1","0","1","1","0","3","1","3","1","0","0","9","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","361","30258","HISTORY OF ANATOMY","Brokaw,James J","5","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","464","1440","HUMAN TISSUE BIOLOGY","Foley,John G","53","55",""," 3.725"," 3.559","0","71.7","24.5","3.8","0.0","2","14","24","0","7","5","1","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","515","12712","HUMAN ANATOMY FOR EDUCATORS","Dunham,Stacey Marie","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","530","1442","SPECIAL TOPICS","O'Loughlin,Valerie D","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","561","30257","HISTORY OF ANATOMY","Brokaw,James J","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","800","1443","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANAT","ANAT-A","878","5381","ANATOMY TEACHING PRACTICUM","O'Loughlin,Valerie D","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","107","11448","BECOMING HUMAN: EVOLUTION","Nighswander,Tyler Brent","24","28",""," 3.421"," 3.046","0","58.3","29.2","12.5","0.0","4","0","5","9","4","3","0","2","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","13770","INTERPERSONAL COMMUNICATION","Vlasenko,Polina","20","27",""," 3.640"," 3.202","0","75.0","20.0","5.0","0.0","7","4","7","4","1","2","1","0","1","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","37165","INTERPERSONAL COMMUNICATION","Zhang,Shijing","21","27",""," 2.081"," 2.550","0","9.5","47.6","9.5","9.5","11","0","1","1","3","4","3","0","1","1","1","1","0","5","4","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7763","INTERPERSONAL COMMUNICATION","Cleveland,Joseph Patrick","22","24",""," 2.905"," 3.214","0","59.1","13.6","9.1","4.5","5","1","4","8","0","2","1","2","0","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7764","INTERPERSONAL COMMUNICATION","Vlasenko,Polina","19","26",""," 3.737"," 3.214","0","78.9","15.8","5.3","0.0","7","7","6","2","1","2","0","1","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7765","INTERPERSONAL COMMUNICATION","Cleveland,Joseph Patrick","24","25",""," 3.588"," 3.330","0","66.7","29.2","4.2","0.0","1","2","8","6","3","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7766","INTERPERSONAL COMMUNICATION","Zhang,Shijing","24","27",""," 3.021"," 3.218","0","50.0","20.8","20.8","4.2","4","1","5","6","2","1","2","1","4","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7767","INTERPERSONAL COMMUNICATION","Adams,Maddy","22","27",""," 3.518"," 3.065","0","72.7","18.2","4.5","0.0","6","4","8","4","2","1","1","1","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7768","INTERPERSONAL COMMUNICATION","Morris,Gaya Rebecca","23","29",""," 2.657"," 2.948","0","43.5","17.4","21.7","0.0","10","1","5","4","2","0","2","1","4","0","0","0","0","4","2","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7769","INTERPERSONAL COMMUNICATION","Veyrie,Thierry Robin","23","26",""," 3.122"," 3.182","0","13.0","78.3","8.7","0.0","3","0","2","1","7","9","2","2","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7770","INTERPERSONAL COMMUNICATION","DiMartile,Torie","19","27",""," 3.326"," 3.075","0","73.7","10.5","5.3","5.3","9","3","4","7","0","2","0","0","1","0","1","0","0","1","3","5","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","ANTH","ANTH-A","122","7771","INTERPERSONAL COMMUNICATION","McGrath,Alex","23","25",""," 2.943"," 3.017","4.3","52.2","13.0","21.7","4.3","4","4","6","2","2","1","0","1","2","2","0","1","0","2","0","2","0","0","0","0","0","0","0","0","06-11-2021"
