"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"S108","4085SS1","","","HPER","HPER-H","180","2512","STRESS PREVENTION & MANAGEMENT","Sheats,Jylana L","22","31",""," 3.614"," 2.844","15.4","72.7","22.7","4.5","0.0","9","6","2","8","4","1","0","0","0","1","0","0","0","0","3","5","0","0","1","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","205","2514","INTRO TO HEALTH EDUCATION","Brown,Carla Janae","0","12","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","263","2516","PERSONAL HEALTH","Ellis,Nancy Theresa","20","25",""," 2.910"," 2.621","5.0","15.0","60.0","20.0","5.0","5","0","0","3","6","5","1","3","1","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","305","2518","WOMEN'S HEALTH","Boyle,Lauren Elizabeth","14","15",""," 3.400"," 2.748","7.1","57.1","42.9","0.0","0.0","1","0","3","5","1","1","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","306","11549","MEN'S HEALTH","Pearson,Willena Jane","33","36",""," 3.370"," 2.635","22.9","45.5","51.5","3.0","0.0","3","0","8","7","4","10","3","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","311","2521","HUMAN DISEASES & EPIDEMIOLOGY","Ona,Fernando F","15","20",""," 3.167"," 2.837","52.9","53.3","33.3","6.7","0.0","6","0","1","7","2","2","1","1","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","318","4935","DRUG USE IN AMERICAN SOCIETY","Slisz,Robert","17","18",""," 3.518"," 2.842","16.7","70.6","23.5","0.0","5.9","1","1","9","2","1","0","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","401","5276","EMERGENCY MED TECHN AMBUL I","Tinsley,Walter Archie","0","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","403","5277","EMERGENCY MED TECH TCHNG ASST","Tinsley,Walter Archie","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","404","5278","EMERGENCY MEDICAL TECHNICN LAB","Tinsley,Walter Archie","0","12","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","414","2527","HEALTH EDUCATION IN GRADES K-6","Obeng,Cecilia Sem","9","9",""," 3.678"," 3.291","0.0","77.8","22.2","0.0","0.0","0","1","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","464","2531","COORDINATED SCHOOL HEALTH PGMS","Applegate,Trent E","21","21",""," 3.790"," 3.350","23.8","90.5","9.5","0.0","0.0","0","0","10","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","599","11553","MASTER'S THESIS","Fly,Alyce D","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","617","5279","SEMINAR IN HEALTH EDUCATION","Seo,Dong-Chul","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","623","12795","SCHOOL HEALTH PROGRAM MANAGMNT","Lohrmann,David K.","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","640","13034","RESEARCH IN HEALTH EDUCATION","Laughlin,Catherine Mary","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","642","2543","INTERNSHIPS IN HLTH PROMOTION","Kay,Noy S","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","642","4838","INTERNSHIPS IN HLTH PROMOTION","Ellis,Nancy Theresa","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","642","4839","INTERNSHIPS IN HLTH PROMOTION","Ellis,Nancy Theresa","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","642","4840","INTERNSHIPS IN HLTH PROMOTION","Kay,Noy S","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","740","3832","RESEARCH IN HEALTH BEHAVIOR","Lohrmann,David K.","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","740","5095","RESEARCH IN HEALTH BEHAVIOR","Reece,Michael","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","740","5483","RESEARCH IN HEALTH BEHAVIOR","Middlestadt,Susan Elizabeth","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","741","13321","READINGS IN HEALTH BEHAVIOR","Gilbert,Kathleen R","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","741","3838","READINGS IN HEALTH BEHAVIOR","Lohrmann,David K.","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","741","5097","READINGS IN HEALTH BEHAVIOR","Reece,Michael","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","741","5484","READINGS IN HEALTH BEHAVIOR","Middlestadt,Susan Elizabeth","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","799","11570","PH.D. DISSERTATION","Ellis,Nancy Theresa","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","799","11576","PH.D. DISSERTATION","Kolbe,Lloyd J","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","799","11584","PH.D. DISSERTATION","Reece,Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","799","11590","PH.D. DISSERTATION","Yarber,William Lee","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-H","799","13620","PH.D. DISSERTATION","Shaw,Mary D","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","500","2555","SPEC TOP IN KINES (TITLE)","Simmons,Gregory Matthew","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","500","4353","SPEC TOP IN KINES (TITLE)","Fielding,Lawrence W.","18","19",""," 3.789"," 3.593","100.0","72.2","27.8","0.0","0.0","1","7","6","0","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","512","2558","ISSUES IN COMMERCIAL SPORTS","Sailes,Gary A","15","15",""," 3.853"," 3.614","100.0","93.3","6.7","0.0","0.0","0","0","9","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","516","11594","THE SPORT INDUSTRY","Pedersen,Paul Mark","17","17",""," 3.318"," 3.575","100.0","47.1","41.2","11.8","0.0","0","0","4","4","3","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","541","12851","NATURE & BASIS OF MOTOR SKILL","Shea,John B.","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","541","12852","NATURE & BASIS OF MOTOR SKILL","Shea,John B.","6","6",""," 4.000"," 3.642","83.3","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","601","4413","READINGS IN PHYSICAL EDUCATION","Pedersen,Paul Mark","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","602","4451","INDEPENDENT STUDY & RESEARCH","Henson,Phillip Likins","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","602","4457","INDEPENDENT STUDY & RESEARCH","Pedersen,Paul Mark","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","602","4458","INDEPENDENT STUDY & RESEARCH","Raglin,John S","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","602","4461","INDEPENDENT STUDY & RESEARCH","Stager,Joel Mc Cormick","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","604","4515","INTERNSHIP IN KINESIOLOGY","Henson,Phillip Likins","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","701","13252","READINGS IN HUMAN PERFORMANCE","Mickleborough,Timothy D.","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","701","2573","READINGS IN HUMAN PERFORMANCE","Shea,John B.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","701","4565","READINGS IN HUMAN PERFORMANCE","Stager,Joel Mc Cormick","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","799","4680","PH.D. DISSERTATION","Frey,Georgia C.","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","799","4687","PH.D. DISSERTATION","Kozub,Francis Michael","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","799","4689","PH.D. DISSERTATION","Miloch,Kimberly Sutton","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-K","799","4690","PH.D. DISSERTATION","Pedersen,Paul Mark","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","120","2581","INTRODUCTION TO FOODS","Thiagarajah,Krisha","9","9",""," 3.667"," 2.969","88.9","66.7","33.3","0.0","0.0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","231","2583","HUMAN NUTRITION","Fly,Alyce D","15","18",""," 3.260"," 3.050","70.6","33.3","53.3","13.3","0.0","3","0","3","2","3","5","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","440","2584","RSRCH IN NUTRITION/DIETETICS","Fly,Alyce D","1","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","441","2586","RDGS IN NUTRITION/DIETETICS","Fly,Alyce D","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","640","2591","RESEARCH IN NUTRITION SCIENCE","Fly,Alyce D","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","640","3868","RESEARCH IN NUTRITION SCIENCE","Lindeman,Alice Karen","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","641","2593","READINGS IN NUTRITION SCIENCE","Fly,Alyce D","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-N","641","3870","READINGS IN NUTRITION SCIENCE","Lindeman,Alice Karen","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","205","2596","STRUCTURAL KINESIOLOGY","Turner,Louise Anne","11","11",""," 3.064"," 2.885","90.9","36.4","36.4","27.3","0.0","0","0","3","1","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","212","2598","INTRO TO EXERCISE SCIENCE","Henson,Phillip Likins","30","30",""," 3.003"," 2.669","53.3","23.3","60.0","13.3","3.3","0","2","3","2","5","5","8","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","216","2600","CURR CONCPTS&APPL-PHYS FITNESS","Miller,Michelle","14","16",""," 3.529"," 3.107","78.6","78.6","7.1","7.1","7.1","2","1","6","4","1","0","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","218","2601","MTHDS PERS FITNESS INSTRUCTION","Armbruster,Carol Kennedy","12","14",""," 3.092"," 2.658","92.3","50.0","25.0","16.7","8.3","2","0","3","3","1","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","224","2602","TEACHING OF DANCE ACTIVITIES","Hamm,Gwendolyn A","8","9",""," 3.913"," 3.015","66.7","87.5","12.5","0.0","0.0","1","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","280","2603","PRIN OF ATH TRN & EMERG CARE","Grove,Catherine Ann","13","14",""," 2.408"," 2.732","69.2","15.4","30.8","38.5","7.7","2","1","0","1","1","2","1","1","4","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","317","2604","THEORY&PRAC:RESISTNCE TRAINING","Simmons,Gregory Matthew","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","335","2605","THEORIES CONDITION FOR COACHNG","Henson,Phillip Likins","10","11",""," 4.000"," 3.023","70.0","100.0","0.0","0.0","0.0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","391","2606","BIOMECHANICS","Meyer,Benjamin Wayne","51","59",""," 2.737"," 2.983","98.1","23.5","43.1","23.5","7.8","9","1","5","6","4","13","5","5","1","6","1","2","1","1","3","5","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","405","2609","INTRO TO SPORT PSYCHOLOGY","Raglin,John S","69","69",""," 2.910"," 2.864","88.4","15.9","58.0","24.6","1.4","0","0","3","8","11","23","6","12","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","439","2613","PRACTICUM IN SPORTS STUDIES","Hamm,Gwendolyn A","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","448","2616","INTERNSHIP IN EXERCISE SCIENCE","Simmons,Susan E C","0","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","448","4223","INTERNSHIP IN EXERCISE SCIENCE","Simmons,Susan E C","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","449","2618","INTERNSHIP IN SPORT MANAGEMENT","Hamm,Gwendolyn A","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","452","3873","MOTOR LEARNING","Parry,Thomas Edward","15","15",""," 3.820"," 2.914","100.0","100.0","0.0","0.0","0.0","0","0","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","491","4942","RESEARCH IN KINESIOLOGY","Beeker,Charles Dean","17","18",""," 4.000"," 3.142","5.6","100.0","0.0","0.0","0.0","1","0","17","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","492","13144","LAB ASST/FIELD EXP SPRTS KINES","Armbruster,Carol Kennedy","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","492","2624","LAB ASST/FIELD EXP SPRTS KINES","Simmons,Susan E C","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","HPER","HPER-P","492","4226","LAB ASST/FIELD EXP SPRTS KINES","Simmons,Susan E C","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
