"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","529","8535","MFA FIBERS SEMINAR","Ricketts,Rowland","8","8",""," 3.913"," 3.952","100","87.5","12.5","0.0","0.0","0","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","530","8564","GRADUATE TOPICS IN PAINTING","Chae,Su A","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","531","8565","GRADUATE PAINTING","Putnam,Elise Adele","7","7",""," 4.000"," 3.992","100","100.0","0.0","0.0","0.0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","541","14559","GRADUATE PRINTMAKING","Torgerson,Tonja Jean","7","7",""," 3.771"," 3.767","100","85.7","14.3","0.0","0.0","0","1","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","542","8499","GRADUATE INTAGLIO","Templeton,Tracy Lynn","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","543","11066","GRADUATE LITHOGRAPHY","Torgerson,Tonja Jean","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","549","8502","MFA PRINTMAKING SEMINAR","Torgerson,Tonja Jean","8","8",""," 3.750"," 3.796","100","75.0","25.0","0.0","0.0","0","1","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","550","8632","GRAD TOPICS IN GRAPHIC DESIGN","Landerman,Alexander Lee","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","551","8545","GRADUATE GRAPHIC DESIGN","Cvitkovich,Christopher Michael","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","559","8742","MFA GRAPHIC DESIGN SEMINAR","Cvitkovich,Christopher Michael","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","560","8491","GRADUATE TOPICS IN CERAMICS","Gamblin,Jonathan Chase","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","561","8461","GRADUATE CERAMICS","Smith,Malcolm Mobutu","6","6",""," 4.000"," 3.918","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","569","8494","MFA CERAMICS SEMINAR","Mather,Timothy Wayne","7","7",""," 3.914"," 3.909","100","100.0","0.0","0.0","0.0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","570","11069","GRADUATE TOPICS IN SCULPTURE","Stanislav,Andrea Christine","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","571","8510","GRADUATE SCULPTURE","Stanislav,Andrea Christine","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","579","8511","GRADUATE SCULPTURE SEMINAR","Stanislav,Andrea Christine","6","6",""," 4.000"," 3.943","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","580","37051","GRAD TOPICS METAL/JEWELRY DES","Caldwell,Angela Gail Schrader","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","580","9332","GRAD TOPICS METAL/JEWELRY DES","Jacquard,Nicole Danielle","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","581","8525","GRAD METALS AND JEWELRY DESIGN","Jacquard,Nicole Danielle","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","589","8524","MFA METALS & JEWELRY DES SEM","Jacquard,Nicole Danielle","6","6",""," 4.000"," 3.941","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","590","8517","GRADUATE TOPICS IN PHOTOGRAPHY","Claffey,Elizabeth M","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","591","8519","GRADUATE PHOTOGRAPHY","Claffey,Elizabeth M","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","599","8520","MFA PHOTOGRAPHY SEMINAR","Claffey,Elizabeth M","6","6",""," 4.000"," 3.837","100","100.0","0.0","0.0","0.0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","710","4517","DIGITAL ART ADV STUDIO PRJCTS","Liou,Jawshing Arthur","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","720","8652","FIBERS ADV STUDIO PROJECTS","Ricketts,Rowland","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","730","8653","PAINTING ADV STUDIO PROJECTS","Weintraub,Caleb Harris","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","740","8654","PRINTMAKING ADV STUDIO PROJECT","Templeton,Tracy Lynn","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","750","8655","GRAPHIC DESIGN ADV STUDIO PROJ","Martin,Sarah Edmands","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","760","8656","CERAMICS ADV STUDIO PROJECTS","Mather,Timothy Wayne","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","770","8657","SCULPTURE ADV STUDIO PROJECTS","Stanislav,Andrea Christine","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","780","8658","METAL & JWLRY ADV STUDIO PROJS","Jacquard,Nicole Danielle","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","810","8660","MFA THESIS IN DIGITAL ART","Liou,Jawshing Arthur","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","820","8661","MFA THESIS IN FIBERS","Ricketts,Rowland","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","830","8662","MFA THESIS IN PAINTING","Weintraub,Caleb Harris","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","840","8663","MFA THESIS IN PRINTMAKING","Templeton,Tracy Lynn","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","850","8664","MFA THESIS IN GRAPHIC DESIGN","Martin,Sarah Edmands","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","860","8665","MFA THESIS IN CERAMICS","Mather,Timothy Wayne","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","870","8666","MFA THESIS IN SCULPTURE","Stanislav,Andrea Christine","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","880","8667","MFA THESIS METALSM & JEWEL DES","Jacquard,Nicole Danielle","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-S","890","8668","MFA THESIS IN PHOTOGRAPHY","Claffey,Elizabeth M","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-U","301","34555","SPECIAL TOPICS IN STUDIO ART","Watson,Sachet Kiara","8","9",""," 3.763"," 3.494","37.5","87.5","12.5","0.0","0.0","1","4","1","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-U","400","8630","BFA FINAL REVIEW","Weintraub,Caleb Harris","0","15","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-U","401","13870","SPECIAL TOPICS IN STUDIO ART","Puce,Aina","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-U","401","34432","SPECIAL TOPICS IN STUDIO ART","Hofstadter,Douglas Richard","1","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","SOAD","SOAD-U","402","2136","TECHNICAL RESOURCES STUDIO ART","Woerner,Daniel Timothy","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-U","450","8614","INDEPENDENT STUDIO PROJECTS","Weintraub,Caleb Harris","10","10",""," 3.970"," 3.498","40","100.0","0.0","0.0","0.0","0","1","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W1","Eight Week - First","SOAD","SOAD-U","700","14433","ADVANCED STUDIO PROJECTS","Woerner,Daniel Timothy","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","SOAD","SOAD-U","700","2135","ADVANCED STUDIO PROJECTS","Woerner,Daniel Timothy","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-W","250","9916","DESIGN RESRCH, MTHDS + PROCESS","Kim,Bumjin","38","40",""," 3.366"," 3.440","97.4","36.8","60.5","2.6","0.0","2","0","4","10","15","5","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-W","350","11058","DESIGN OF SYSTEMS","Smith,Kennon Michelle","31","31",""," 3.632"," 3.262","100","77.4","12.9","6.5","0.0","1","0","22","2","3","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-X","371","7746","TEACHING INTERNSHIP IN SOAD","Weintraub,Caleb Harris","0","14","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-X","373","8647","INTERNSHIP IN PROF PRACTICE","Weintraub,Caleb Harris","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-X","373","9256","INTERNSHIP IN PROF PRACTICE","Weintraub,Caleb Harris","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-X","476","4952","PRACTICUM-COLLECTION MGMT","Richardson,Kelly Gallett","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-X","490","8588","INDEPNDT STUDY:INTERIOR DESIGN","Orthel,Bryan","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-X","491","8615","IND STUDY: TEXTILES & APPAREL","Akou,Heather Marie","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","502","9363","ARCHITECTURAL STUDIO 2","Steenblik,R. Spencer","7","7",""," 3.429"," 3.801","100","42.9","57.1","0.0","0.0","0","1","2","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","512","9364","VISUAL STUDIES STUDIO 2","Riley,Jennifer","7","7",""," 3.757"," 3.801","100","71.4","28.6","0.0","0.0","0","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","522","11934","STRUCTURES 2","Brown,Lucas Allen","10","11",""," 3.780"," 3.830","100","90.0","10.0","0.0","0.0","1","3","3","3","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","602","10308","ARCHITECTURAL STUDIO 4","Santiago,Etien","11","11",""," 3.945"," 3.830","100","100.0","0.0","0.0","0.0","0","4","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","612","10307","VISUAL STUDIES STUDIO 4","Bullard II,Michael Andrew","11","11",""," 3.945"," 3.830","100","100.0","0.0","0.0","0.0","0","4","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W1","Eight Week - First","SOAD","SOAD-Z","631","35887","TEXTS AND CONTEXTS IN ARCH 3","Wilson,Thomas Kelly","6","6",""," 3.500"," 3.647","100","50.0","50.0","0.0","0.0","0","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","642","10305","ENERGY & ENVIRONMENTAL SYST 2","Brown,William Marshall","11","11",""," 3.191"," 3.830","100","27.3","72.7","0.0","0.0","0","0","1","2","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","661","10306","PROFESSIONAL PRACTICE","Brewer,Brittain","7","7",""," 4.000"," 3.801","100","100.0","0.0","0.0","0.0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","702","11935","ARCHITECTURAL STUDIO 6","Martinez,Daniel Luis","6","6",""," 3.550"," 3.647","100","50.0","50.0","0.0","0.0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","712","11936","VISUAL STUDIES STUDIO 6","Bullard II,Michael Andrew","6","6",""," 3.667"," 3.647","100","66.7","33.3","0.0","0.0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","800","14014","M ARCH ADV STUDIO PROJECTS","Wilson,Thomas Kelly","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","800","35846","M ARCH ADV STUDIO PROJECTS","Reynolds,Adam Paul","9","10",""," 3.600"," 3.648","100","66.7","33.3","0.0","0.0","1","1","2","3","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOAD","SOAD-Z","808","35847","SPEC TPC FABRICATN & DIG DSGN","Robinson,Cory Daniel","10","10",""," 4.000"," 3.839","100","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOC","SOC-G","901","3337","ADVANCED RESEARCH","McManus,Patricia A.","1","21","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","OVS","Overseas Study","SOC","SOC-OS","100","37281","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","OVS","Overseas Study","SOC","SOC-OS","300","37264","UNDISTRIBUTED OVERSEAS STUDY","","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOC","SOC-S","100","10485","INTRODUCTION TO SOCIOLOGY","Steffy,Kody James","141","155",""," 3.502"," 3.228","0","59.6","35.5","4.3","0.0","15","9","45","30","23","16","11","4","2","0","0","0","0","1","3","11","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOC","SOC-S","100","30304","INTRODUCTION TO SOCIOLOGY","Miller,Jacob Alden","139","149",""," 3.504"," 3.447","1.4","71.9","18.0","5.8","3.6","11","40","29","31","9","8","8","3","3","2","2","0","3","1","4","5","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","SOC","SOC-S","100","30385","INTRODUCTION TO SOCIOLOGY","Knight,Syndee Gail","66","74",""," 3.661"," 3.364","1.4","74.2","22.7","1.5","1.5","8","15","21","13","5","9","1","1","0","0","0","1","0","0","3","5","0","0","0","0","0","0","0","0","06-09-2023"
